limite_credito,sexo,escolaridade,estado_civil,idade,status_pagamento_set,status_pagamento_ago,status_pagamento_jul,status_pagamento_jun,status_pagamento_mai,status_pagamento_abr,valor_fatura_set,valor_fatura_ago,valor_fatura_jul,valor_fatura_jun,valor_fatura_mai,valor_fatura_abr,valor_pago_set,valor_pago_ago,valor_pago_jul,valor_pago_jun,valor_pago_mai,valor_pago_abr,inadimplente
150000.0,2,1,2,30,0,0,0,0,0,0,150426.0,151052.0,143488.0,142419.0,145100.0,153229.0,5520.0,5200.0,5100.0,5300.0,10900.0,0.0,0
100000.0,1,3,1,55,2,-1,-1,-1,-2,-1,435.0,435.0,285.0,-150.0,-585.0,1020.0,435.0,285.0,0.0,0.0,2040.0,0.0,0
50000.0,1,1,1,47,0,0,0,0,0,0,49550.0,51636.0,53561.0,53283.0,53057.0,52908.0,2743.0,2668.0,1712.0,1762.0,1894.0,1670.0,0
340000.0,1,3,1,40,0,0,0,0,0,0,77181.0,59873.0,60396.0,63720.0,65211.0,60053.0,5305.0,3000.0,5000.0,3000.0,5000.0,6000.0,0
120000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,13394.0,17356.0,6826.0,36830.0,6280.0,150.0,17456.0,6826.0,36837.0,6280.0,150.0,504.0,0
20000.0,1,2,2,25,0,0,0,0,0,0,19770.0,19463.0,20998.0,19468.0,36702.0,0.0,1465.0,4000.0,0.0,367.0,0.0,0.0,1
80000.0,2,2,1,32,-1,-1,-1,-1,-1,-1,199.0,199.0,199.0,199.0,0.0,22109.0,199.0,199.0,199.0,0.0,22109.0,45352.0,1
100000.0,2,2,2,23,2,2,2,2,2,2,90680.0,93267.0,95189.0,96332.0,97560.0,95885.0,5000.0,4300.0,3600.0,3700.0,0.0,7300.0,0
260000.0,2,2,2,40,0,0,0,0,0,0,241565.0,244619.0,127074.0,14.0,124493.0,128463.0,13000.0,6500.0,0.0,124479.0,6000.0,6500.0,0
50000.0,2,3,1,56,0,0,0,0,0,0,63348.0,62934.0,60513.0,18712.0,17015.0,20284.0,2400.0,2500.0,1000.0,1000.0,5000.0,2000.0,0
30000.0,2,2,1,38,0,0,0,0,0,0,28751.0,23819.0,15367.0,10159.0,9859.0,8360.0,2588.0,1553.0,1033.0,381.0,384.0,404.0,0
210000.0,2,2,1,48,-1,-1,-1,-1,-1,-1,1417.0,-3.0,355.0,12816.0,0.0,102.0,0.0,358.0,12816.0,0.0,102.0,210.0,0
60000.0,2,1,2,27,-1,-1,2,0,0,0,1130.0,7.0,7.0,11965.0,11958.0,12069.0,7.0,0.0,11958.0,0.0,611.0,0.0,0
150000.0,2,1,2,29,-2,-2,-2,-2,-2,-1,0.0,5067.0,131.0,987.0,0.0,14001.0,5067.0,131.0,987.0,400.0,14001.0,0.0,1
20000.0,1,2,2,47,2,0,0,0,0,0,19401.0,19670.0,19839.0,20236.0,19807.0,19843.0,1331.0,2000.0,688.0,1000.0,1500.0,700.0,1
470000.0,1,2,2,34,-2,-2,-2,-1,-1,0,23747.0,23305.0,0.0,1632.0,141186.0,143916.0,1116.0,0.0,1632.0,141190.0,6000.0,7004.0,0
60000.0,2,3,2,44,0,0,0,0,0,0,56403.0,57765.0,59198.0,31437.0,32113.0,33591.0,2300.0,2600.0,1600.0,1200.0,2000.0,1300.0,0
70000.0,1,1,2,27,0,0,2,4,3,3,51923.0,55699.0,61285.0,59727.0,60669.0,59442.0,5265.0,7064.0,0.0,2500.0,0.0,0.0,1
50000.0,2,1,2,23,-1,-1,-2,-2,-2,-2,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,1,1,2,31,1,2,0,0,0,0,56432.0,55371.0,56316.0,59331.0,60227.0,61778.0,0.0,2000.0,3500.0,2000.0,2200.0,3000.0,0
50000.0,2,2,2,51,0,0,0,0,0,0,50566.0,50050.0,37005.0,20145.0,19620.0,18872.0,1738.0,1746.0,1289.0,1684.0,684.0,702.0,0
200000.0,1,3,1,40,0,0,0,0,0,0,187431.0,192558.0,196537.0,76167.0,76810.0,72039.0,8124.0,8339.0,5004.0,2961.0,2579.0,2761.0,0
180000.0,2,3,1,61,0,0,0,0,0,0,20554.0,21560.0,22587.0,23599.0,24069.0,24573.0,1353.0,1380.0,1392.0,862.0,892.0,1000.0,1
80000.0,1,2,2,23,2,2,0,0,0,0,71528.0,69817.0,70719.0,39288.0,40500.0,41668.0,0.0,2131.0,2000.0,2000.0,2000.0,3000.0,0
170000.0,1,1,2,27,0,0,2,2,2,2,133149.0,138769.0,145050.0,146641.0,149603.0,157601.0,11936.0,13314.0,5801.0,5800.0,11000.0,1000.0,0
270000.0,2,2,2,45,0,0,0,-1,-1,-1,7088.0,8139.0,8966.0,8294.0,3902.0,468.0,1173.0,1000.0,8294.0,3902.0,468.0,291.0,0
230000.0,2,2,1,39,0,0,-2,-2,-2,-2,24510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,3,1,41,1,-1,-1,-1,-2,-1,0.0,1018.0,685.0,1144.0,0.0,67.0,1018.0,687.0,1144.0,0.0,67.0,0.0,0
420000.0,1,1,1,42,-1,-1,-1,-1,0,-1,13218.0,24671.0,19725.0,23933.0,24648.0,18610.0,24671.0,21417.0,23941.0,8000.0,18610.0,8631.0,0
400000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
210000.0,1,3,2,28,0,0,0,0,0,0,58340.0,58644.0,59855.0,61013.0,61097.0,65089.0,2107.0,3000.0,3000.0,2500.0,6000.0,8000.0,0
80000.0,1,2,1,43,0,0,0,0,0,0,44620.0,33729.0,40350.0,38812.0,33459.0,31650.0,1582.0,15350.0,1491.0,3459.0,1650.0,9028.0,0
480000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
290000.0,2,3,2,32,0,0,0,0,0,0,21981.0,24610.0,27009.0,26671.0,24826.0,22287.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
150000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,6708.0,1098.0,1908.0,1589.0,9918.0,-16586.0,1098.0,2000.0,1589.0,9918.0,1157.0,0.0,0
50000.0,2,1,2,29,0,0,2,2,2,2,10532.0,13145.0,12637.0,13922.0,13556.0,14528.0,2800.0,0.0,1500.0,0.0,1200.0,0.0,1
60000.0,2,3,1,50,0,0,0,0,0,0,61600.0,61952.0,60661.0,29095.0,17636.0,31406.0,3300.0,2000.0,900.0,889.0,21500.0,3600.0,1
210000.0,2,1,2,30,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,49525.0,0.0,0.0,0.0,0.0,49525.0,0.0,0.0,1
350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,2161.0,7230.0,3301.0,4301.0,15.0,684.0,7426.0,3306.0,4301.0,15.0,684.0,2713.0,0
20000.0,2,1,2,23,0,0,3,2,2,0,16918.0,20627.0,19985.0,19702.0,18395.0,18763.0,4000.0,1.0,651.0,0.0,655.0,653.0,0
200000.0,2,1,2,41,-1,-1,-1,-1,-1,-1,2615.0,9855.0,11162.0,45607.0,23359.0,25713.0,9855.0,21162.0,45614.0,23359.0,25713.0,9884.0,0
120000.0,2,1,2,33,0,0,0,0,0,0,53087.0,54805.0,55308.0,56407.0,57753.0,60130.0,2572.0,2009.0,2020.0,2256.0,3500.0,1739.0,0
200000.0,2,2,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
280000.0,1,1,2,32,0,0,0,0,0,0,217798.0,202676.0,199490.0,181857.0,183324.0,177920.0,10050.0,10123.0,10001.0,6244.0,6315.0,7037.0,0
260000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,1009.0,2403.0,1880.0,0.0,1000.0,0.0,2403.0,1880.0,0.0,1000.0,0.0,189.0,0
110000.0,1,2,2,29,0,0,0,0,0,0,31327.0,31495.0,27682.0,28418.0,29442.0,30213.0,2000.0,1800.0,1500.0,1500.0,1400.0,5002.0,0
30000.0,2,1,2,27,2,2,2,2,2,2,28207.0,29261.0,28497.0,29862.0,43148.0,30603.0,1800.0,0.0,2150.0,900.0,3776.0,0.0,1
500000.0,2,2,2,26,0,0,0,0,0,0,59039.0,58262.0,54586.0,29280.0,31284.0,29371.0,4028.0,2077.0,1001.0,3008.0,1305.0,1007.0,0
150000.0,1,1,2,44,0,0,0,0,0,0,13786.0,14418.0,15429.0,15094.0,15525.0,0.0,1232.0,1243.0,688.0,825.0,0.0,0.0,0
210000.0,2,1,2,33,0,0,0,0,2,-1,14682.0,1220.0,4048.0,1871.0,1320.0,257.0,1075.0,3923.0,1723.0,5.0,257.0,10843.0,1
50000.0,2,3,1,51,0,0,0,0,0,-1,20454.0,21899.0,20895.0,11241.0,-861.0,38040.0,2100.0,2000.0,1000.0,0.0,39500.0,1500.0,0
150000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,4583.0,6917.0,831.0,6469.0,5138.0,7810.0,6989.0,833.0,6488.0,5153.0,7833.0,7130.0,0
310000.0,2,2,1,49,-2,-2,-2,-2,-2,-2,13465.0,7867.0,7600.0,11185.0,3544.0,464.0,7875.0,7600.0,11185.0,3544.0,464.0,0.0,0
120000.0,1,2,1,40,-1,0,0,0,0,0,112123.0,114344.0,117684.0,117344.0,58800.0,0.0,4089.0,5179.0,2543.0,1176.0,0.0,0.0,0
420000.0,2,1,2,30,0,0,0,0,0,0,46209.0,26552.0,15189.0,13787.0,9199.0,4405.0,1543.0,2005.0,5000.0,2000.0,1000.0,240.0,0
50000.0,2,2,1,27,0,0,0,0,0,0,50544.0,50792.0,50480.0,50372.0,50993.0,7957.0,2300.0,2000.0,2000.0,2500.0,289.0,1000.0,0
90000.0,2,1,2,33,0,0,0,0,0,0,80919.0,87993.0,17316.0,18026.0,18559.0,19097.0,9000.0,1500.0,1000.0,824.0,1000.0,857.0,0
500000.0,2,3,1,38,-2,-2,-2,-2,-2,-2,-40.0,-40.0,-40.0,-40.0,7980.0,20603.0,0.0,0.0,0.0,8020.0,20706.0,36759.0,0
50000.0,2,1,2,27,0,0,0,0,0,0,30951.0,28622.0,11656.0,5435.0,6337.0,7227.0,1600.0,1542.0,1100.0,1000.0,1000.0,284.0,0
420000.0,2,2,2,25,0,0,0,0,0,0,23191.0,24541.0,24813.0,25893.0,26397.0,26557.0,2267.0,2034.0,1500.0,1467.0,1267.0,1767.0,0
100000.0,1,3,2,33,1,-2,-1,2,-1,0,0.0,0.0,1991.0,1991.0,93536.0,95373.0,0.0,1991.0,0.0,93536.0,3500.0,8000.0,0
290000.0,2,2,2,39,0,0,0,0,0,0,228342.0,235380.0,240049.0,107993.0,110691.0,50143.0,10600.0,10200.0,4000.0,4534.0,2670.0,700.0,1
20000.0,2,3,1,30,-2,-2,-2,-2,-2,-1,18920.0,20030.0,21408.0,21974.0,22391.0,27189.0,1700.0,2000.0,1200.0,1000.0,12000.0,1000.0,0
50000.0,2,2,2,27,2,2,2,2,0,0,47760.0,45064.0,45744.0,43123.0,42343.0,43020.0,0.0,3400.0,0.0,1528.0,3038.0,0.0,1
300000.0,2,1,1,36,0,0,0,0,0,0,30153.0,28384.0,26700.0,22554.0,11858.0,13838.0,2000.0,2000.0,2552.0,2000.0,3000.0,8000.0,0
210000.0,1,2,1,38,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,1451.0,0
210000.0,2,1,1,26,1,2,-1,-1,-1,2,5589.0,2687.0,3746.0,5000.0,5618.0,3618.0,14.0,4062.0,5005.0,5618.0,0.0,1354.0,0
170000.0,1,1,1,40,-1,-1,-1,-1,-1,0,2000.0,2210.0,3000.0,2000.0,5000.0,3000.0,2210.0,3000.0,2000.0,5000.0,0.0,4000.0,1
210000.0,2,1,1,39,0,0,0,0,0,0,35639.0,42091.0,27751.0,30418.0,23180.0,68842.0,10000.0,1372.0,5000.0,1304.0,60000.0,3000.0,0
150000.0,2,1,2,37,-1,-1,-2,-2,-2,-2,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340000.0,2,1,2,29,0,0,0,0,0,0,182441.0,181085.0,179607.0,177506.0,176233.0,173279.0,6550.0,6500.0,5830.0,6053.0,5200.0,5076.0,0
280000.0,2,3,2,47,-1,-1,-1,-1,-1,-1,27572.0,38918.0,27000.0,27000.0,0.0,30460.0,39787.0,29000.0,27000.0,0.0,30460.0,5983.0,0
20000.0,1,2,1,42,2,0,0,0,0,0,20745.0,21431.0,19745.0,19943.0,19235.0,19245.0,1373.0,1386.0,1189.0,570.0,589.0,600.0,1
160000.0,1,3,1,57,-1,-1,-2,-2,-1,-1,759.0,-660.0,-660.0,-660.0,340.0,596.0,209.0,0.0,0.0,1000.0,596.0,1436.0,1
200000.0,2,1,1,39,-1,-1,-1,-1,0,0,11399.0,395.0,5094.0,9204.0,9403.0,4602.0,400.0,9500.0,9250.0,5000.0,0.0,5000.0,0
20000.0,1,2,2,33,0,0,2,0,0,0,18271.0,19857.0,19090.0,18500.0,4860.0,4080.0,2967.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,2,2,2,29,2,0,0,0,-2,-2,28541.0,16436.0,18146.0,0.0,0.0,0.0,1385.0,5000.0,0.0,0.0,0.0,0.0,1
180000.0,1,2,1,43,0,0,0,0,0,0,171992.0,175427.0,150965.0,71478.0,72955.0,74426.0,6099.0,4427.0,1949.0,2007.0,2030.0,2000.0,0
290000.0,2,2,2,34,2,2,2,2,2,2,219757.0,214747.0,227698.0,232468.0,227226.0,241556.0,0.0,18000.0,10000.0,0.0,18000.0,0.0,1
50000.0,1,1,2,23,-1,-1,-1,-2,-2,-2,3063.0,3625.0,0.0,0.0,0.0,0.0,3625.0,0.0,0.0,0.0,0.0,0.0,1
340000.0,1,2,1,31,0,0,0,0,0,0,63098.0,64417.0,65752.0,69639.0,80057.0,83713.0,2338.0,2406.0,5000.0,11610.0,5000.0,2971.0,1
120000.0,2,2,2,27,0,0,0,0,0,0,110686.0,103869.0,90809.0,67313.0,16040.0,116654.0,7000.0,5000.0,5000.0,4000.0,110000.0,4593.0,0
140000.0,2,1,1,51,0,0,0,0,0,0,56764.0,57950.0,57668.0,55024.0,55883.0,55744.0,2115.0,2004.0,1941.0,2073.0,1909.0,2132.0,0
80000.0,1,2,2,24,2,2,-2,-1,0,0,1430.0,0.0,0.0,872.0,22872.0,20641.0,0.0,0.0,872.0,22000.0,2002.0,2001.0,0
200000.0,2,2,1,31,1,2,0,0,0,0,153829.0,153229.0,148438.0,143121.0,141466.0,128846.0,7022.0,6700.0,5500.0,6000.0,9800.0,0.0,0
30000.0,2,2,2,22,0,0,0,0,0,0,25490.0,26494.0,27534.0,28177.0,28399.0,28655.0,1432.0,1472.0,1447.0,1001.0,1030.0,1059.0,1
340000.0,2,1,2,40,0,-1,0,-1,-1,2,68616.0,6691.0,10961.0,8722.0,4776.0,2812.0,7355.0,10012.0,8740.0,4776.0,0.0,6000.0,0
210000.0,2,1,2,27,-1,0,0,0,2,-1,39397.0,38683.0,39210.0,38986.0,689.0,2040.0,2000.0,1985.0,1300.0,0.0,2040.0,4081.0,0
140000.0,2,2,2,26,0,0,0,0,0,0,101551.0,105246.0,104781.0,105334.0,107699.0,106828.0,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1
160000.0,1,2,1,50,-1,-1,-1,-1,-1,-1,269.0,0.0,697.0,697.0,895.0,1341.0,0.0,697.0,697.0,895.0,1341.0,402.0,0
270000.0,1,2,2,44,0,0,0,0,0,0,274610.0,274870.0,258759.0,225454.0,225032.0,225698.0,10556.0,10050.0,8370.0,8510.0,8250.0,10671.0,0
20000.0,2,2,1,25,-1,2,0,0,0,0,19744.0,19137.0,19476.0,16911.0,11893.0,9583.0,0.0,1200.0,0.0,5000.0,1000.0,0.0,1
180000.0,1,1,1,46,-1,3,2,-1,-1,-1,780.0,780.0,390.0,390.0,390.0,540.0,0.0,0.0,390.0,390.0,540.0,390.0,0
130000.0,1,3,1,44,0,0,-2,-2,-2,-2,15722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,2,2,2,38,0,0,0,0,0,0,179307.0,183613.0,182709.0,149997.0,142612.0,140493.0,7294.0,6792.0,5490.0,5156.0,5232.0,6288.0,0
50000.0,1,3,2,27,0,0,0,0,0,0,50577.0,46529.0,46791.0,47922.0,49482.0,0.0,2138.0,1400.0,3000.0,5000.0,0.0,0.0,1
360000.0,2,2,1,35,0,0,0,0,0,0,39685.0,32219.0,34541.0,22420.0,16253.0,15773.0,1600.0,3019.0,900.0,600.0,369.0,2471.0,0
20000.0,1,1,2,25,0,0,0,0,0,0,18069.0,17905.0,18712.0,19682.0,18384.0,18768.0,2180.0,1400.0,1300.0,1000.0,680.0,1100.0,0
420000.0,2,1,1,40,-2,-2,-2,-2,-2,-2,1794.0,7748.0,2950.0,17827.0,23711.0,63784.0,7786.0,2965.0,18048.0,23831.0,64101.0,30731.0,0
30000.0,2,2,1,33,0,0,-1,0,0,0,4101.0,157.0,30321.0,29225.0,29575.0,28850.0,172.0,33635.0,1368.0,1108.0,958.0,1353.0,0
320000.0,2,2,2,26,1,3,2,2,2,0,303926.0,305625.0,299382.0,316898.0,310361.0,312581.0,8100.0,0.0,24100.0,0.0,11700.0,12000.0,1
200000.0,2,2,2,33,-2,-2,-2,-2,-2,-2,1502.0,3806.0,0.0,4573.0,1242.0,0.0,3836.0,0.0,4573.0,1242.0,0.0,3239.0,0
30000.0,1,2,1,53,0,0,0,0,0,0,29557.0,30091.0,28247.0,28884.0,29523.0,30672.0,1427.0,2973.0,1500.0,1100.0,2000.0,1000.0,0
200000.0,1,1,1,35,0,0,0,0,0,0,199891.0,198608.0,115177.0,116226.0,139737.0,187728.0,8500.0,6000.0,4000.0,25000.0,50000.0,70000.0,1
160000.0,2,2,2,24,-1,2,-1,2,-1,-1,2227.0,316.0,632.0,316.0,316.0,632.0,0.0,632.0,0.0,316.0,632.0,0.0,0
60000.0,1,3,2,30,0,0,0,0,0,0,54952.0,56021.0,54126.0,58732.0,59306.0,59728.0,2600.0,4553.0,5800.0,2000.0,1000.0,1462.0,1
210000.0,1,2,1,48,0,0,0,0,0,0,186004.0,169351.0,163576.0,115854.0,111606.0,120885.0,8100.0,7000.0,4000.0,5000.0,105015.0,4100.0,0
50000.0,2,1,2,27,0,0,0,0,0,0,4950.0,5924.0,4766.0,5652.0,5772.0,4392.0,1068.0,1114.0,1000.0,120.0,0.0,0.0,1
200000.0,1,1,1,27,2,2,2,2,0,0,177998.0,174350.0,158632.0,154522.0,135375.0,142526.0,14600.0,7000.0,0.0,6000.0,11500.0,24.0,1
50000.0,1,2,2,30,1,-1,-1,-1,0,0,0.0,676.0,-104.0,9732.0,9927.0,9339.0,676.0,0.0,10500.0,337.0,333.0,407.0,0
20000.0,1,2,2,24,2,3,2,2,3,2,21034.0,19839.0,18663.0,20394.0,19228.0,19615.0,0.0,0.0,2616.0,0.0,1400.0,0.0,0
50000.0,2,3,1,52,0,0,2,-1,0,0,22916.0,13238.0,346.0,14580.0,11231.0,10804.0,1656.0,0.0,14580.0,500.0,458.0,873.0,1
150000.0,1,3,1,39,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,2,1,2,26,1,-1,-1,-1,-1,-1,0.0,189.0,651.0,0.0,127.0,0.0,189.0,651.0,0.0,127.0,0.0,0.0,0
200000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,802.0,326.0,326.0,326.0,326.0,802.0,0.0,0
240000.0,2,1,2,38,0,0,0,0,0,0,167856.0,172145.0,178840.0,186168.0,166745.0,165582.0,7000.0,10000.0,10000.0,10000.0,5000.0,10000.0,0
210000.0,2,2,2,33,0,0,0,-2,-2,-2,43047.0,9378.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,2,1,2,35,-1,-1,-2,-2,-2,-2,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,2,2,2,38,0,0,0,0,2,0,22070.0,23075.0,24124.0,27012.0,26279.0,26831.0,1676.0,1725.0,3613.0,0.0,975.0,980.0,0
340000.0,2,2,1,37,0,0,0,0,0,0,36006.0,12144.0,17164.0,15821.0,12317.0,14850.0,5000.0,10326.0,5000.0,10000.0,5000.0,5000.0,0
360000.0,1,1,2,35,1,-1,-1,-2,-2,-2,0.0,1010.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,1
350000.0,1,2,1,36,0,0,-1,0,-1,-1,32596.0,16666.0,32597.0,16666.0,16666.0,32809.0,1000.0,32597.0,1000.0,16666.0,32809.0,526.0,1
20000.0,1,1,2,23,0,0,0,0,0,0,19247.0,18055.0,2059.0,2576.0,1834.0,1092.0,2500.0,1100.0,1500.0,200.0,200.0,942.0,0
90000.0,1,2,2,26,-1,2,-1,0,0,0,481.0,1149.0,39674.0,38968.0,39853.0,8064.0,1000.0,39674.0,1200.0,1217.0,1025.0,500.0,1
90000.0,2,3,1,46,-2,-2,-2,-2,-2,-2,316.0,10758.0,10613.0,316.0,316.0,316.0,10758.0,10613.0,316.0,316.0,316.0,316.0,0
70000.0,2,2,2,23,0,0,0,0,0,0,4753.0,5843.0,6720.0,8171.0,7127.0,9044.0,1172.0,1049.0,1500.0,500.0,2000.0,3000.0,0
220000.0,2,1,1,43,-1,-1,-1,-1,-1,-1,4009.0,1689.0,12370.0,12095.0,1832.0,4691.0,1689.0,12373.0,12099.0,1832.0,5001.0,10311.0,1
220000.0,2,1,1,36,1,2,-1,2,-1,3,4086.0,3855.0,3055.0,1375.0,3338.0,3032.0,0.0,4000.0,0.0,3338.0,0.0,0.0,1
150000.0,1,2,1,37,0,0,0,0,0,0,100894.0,103001.0,104416.0,86597.0,88276.0,90398.0,4700.0,4099.0,4000.0,3000.0,3000.0,5187.0,0
300000.0,2,1,2,28,-1,-1,-1,-1,0,0,788.0,736.0,736.0,1025.0,27289.0,28142.0,1000.0,736.0,1025.0,27000.0,2000.0,1100.0,0
120000.0,2,2,2,24,0,0,0,0,0,0,29161.0,29891.0,30893.0,32804.0,32213.0,31891.0,1500.0,1500.0,2401.0,1155.0,1460.0,1086.0,0
30000.0,2,2,1,67,2,2,0,0,2,2,30374.0,29038.0,27737.0,29499.0,30124.0,26855.0,0.0,1500.0,2182.0,1200.0,0.0,2302.0,1
160000.0,2,1,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000.0,1,1,2,37,-1,2,-1,-1,-1,-1,1235.0,316.0,316.0,16885.0,46929.0,69521.0,0.0,316.0,16885.0,54629.0,77046.0,4499.0,0
130000.0,2,2,1,26,0,0,0,0,-2,-2,2783.0,131860.0,130000.0,0.0,0.0,0.0,130000.0,3000.0,0.0,0.0,0.0,0.0,0
10000.0,2,3,2,36,0,0,0,0,0,0,4945.0,6157.0,7172.0,8048.0,8318.0,8679.0,1300.0,1124.0,1000.0,400.0,500.0,200.0,0
300000.0,2,1,1,40,0,0,0,0,0,0,121603.0,125098.0,94769.0,112777.0,100323.0,87009.0,30000.0,25000.0,50007.0,10000.0,20000.0,30363.0,0
150000.0,2,1,1,29,0,0,2,0,0,0,18231.0,20625.0,17443.0,21649.0,22045.0,18814.0,3000.0,2.0,5000.0,2000.0,1500.0,2107.0,0
130000.0,2,2,2,44,0,0,0,0,0,0,128854.0,111896.0,116183.0,115034.0,88163.0,87388.0,4000.0,6097.0,4085.0,3007.0,3028.0,3000.0,0
230000.0,2,1,1,38,-1,-1,0,0,0,0,2130.0,62469.0,62583.0,59047.0,52574.0,43723.0,62469.0,5000.0,2000.0,5000.0,5000.0,3000.0,0
360000.0,2,1,2,27,0,-1,0,-1,-1,-1,79837.0,27456.0,68117.0,39105.0,54456.0,46153.0,27465.0,50154.0,39105.0,54456.0,46153.0,40000.0,0
220000.0,1,2,2,31,0,0,0,0,-2,-2,38386.0,40726.0,38597.0,0.0,0.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0
150000.0,2,3,2,47,-1,-1,-1,-1,-1,-1,2934.0,2843.0,1445.0,2130.0,796.0,2470.0,2843.0,1445.0,2288.0,938.0,2470.0,1073.0,0
180000.0,2,1,2,30,3,2,-1,0,0,0,1782.0,192.0,1291.0,1891.0,3914.0,26414.0,0.0,1291.0,600.0,2023.0,22500.0,32800.0,0
420000.0,1,1,2,33,1,-1,-1,-2,-2,-2,-190.0,6509.0,0.0,0.0,0.0,0.0,6699.0,0.0,0.0,0.0,0.0,0.0,0
390000.0,2,2,1,33,-1,-1,-1,-1,-1,-1,8243.0,4610.0,7599.0,2947.0,86790.0,3628.0,4644.0,7677.0,2947.0,87476.0,3639.0,7769.0,0
190000.0,2,2,1,34,0,0,0,0,0,0,139569.0,101823.0,100209.0,85218.0,112672.0,76224.0,4500.0,40000.0,25000.0,35000.0,2897.0,20000.0,0
280000.0,2,2,1,44,-1,-1,-1,-1,-1,-1,9713.0,264.0,252.0,2632.0,5410.0,5834.0,264.0,252.0,2656.0,5410.0,5834.0,0.0,0
230000.0,1,2,1,35,0,0,0,0,0,0,149697.0,155697.0,165978.0,170563.0,173697.0,179697.0,6000.0,10281.0,8866.0,6000.0,6000.0,6000.0,0
220000.0,1,2,2,30,0,0,0,0,0,0,217800.0,189016.0,137788.0,106713.0,96588.0,22743.0,7261.0,5170.0,4054.0,4500.0,1225.0,110000.0,0
120000.0,2,1,2,29,0,0,0,0,0,0,110488.0,107488.0,97021.0,86283.0,87345.0,81666.0,4000.0,5000.0,3000.0,3300.0,3010.0,3000.0,0
10000.0,1,3,1,40,1,2,2,3,2,2,7229.0,6968.0,8881.0,8594.0,8312.0,9241.0,0.0,2035.0,0.0,0.0,1069.0,1000.0,1
200000.0,2,2,1,35,0,0,0,0,0,0,3773.0,7677.0,14704.0,8000.0,10285.0,16285.0,4000.0,7240.0,2000.0,2285.0,6000.0,1500.0,0
120000.0,2,3,2,40,0,0,0,0,0,0,31543.0,31641.0,32286.0,32692.0,32261.0,32644.0,1600.0,1600.0,1200.0,1200.0,1200.0,1500.0,1
80000.0,2,2,1,30,0,0,0,0,0,0,22113.0,21507.0,13207.0,13997.0,10914.0,10685.0,1600.0,1700.0,1400.0,200.0,1000.0,0.0,0
80000.0,1,1,2,26,1,2,2,0,0,0,40029.0,41095.0,40137.0,40793.0,42990.0,42854.0,2000.0,0.0,1603.0,3000.0,2000.0,1056.0,0
300000.0,1,3,1,31,-1,-1,-1,-1,-1,-1,1877.0,2466.0,0.0,462.0,0.0,3069.0,2500.0,0.0,462.0,0.0,3069.0,280.0,0
60000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,0.0,2426.0,3367.0,2898.0,11768.0,3983.0,2426.0,3367.0,2898.0,11768.0,3983.0,0.0,0
250000.0,2,1,1,37,-2,-1,2,2,-1,0,0.0,2886.0,2325.0,177.0,8068.0,5587.0,2886.0,202.0,0.0,8068.0,620.0,0.0,0
230000.0,2,2,1,27,0,0,0,0,0,0,25947.0,26998.0,25825.0,25908.0,26341.0,27898.0,1800.0,1500.0,1500.0,1000.0,2000.0,2000.0,0
